chunk,row,col,mode,profile,T,a1,a2a1,a3a1,a3a2,alpha,b2b1,beta,chi2,error,fit_success,incl,n_fit,p,pa2d,phi,psi,rcut,rms_resid,se_T,se_a2a1,se_a3a1,se_a3a2,se_alpha,se_b2b1,se_beta,se_incl,se_p,se_pa2d,se_phi,se_psi,se_theta,se_var_inf,theta,var_inf
r2800_c1200,2800,1200,2d,weibull,,0.19451719711849885,,,,0.9076824331769441,0.18535879022698967,1.1330694091990672,227890.89523964206,,True,,15220,,177.55826271617073,,,0.1,3.8695116721352836,,,,,0.11220468854736687,0.05527963778518338,0.33471921552826955,,,1.0864523750772004,,,,0.10553280536563292,,0.8421771478340209
r2800_c1600,2800,1600,3d,powerlaw,0.9878887091893868,nan,0.16186760682401166,0.11942599991078963,0.7378004917354088,0.6151499296038055,0.27311833876007824,,402363.6774425999,,True,73.13199111505884,27938,1.5168946923699744,12.57241025081523,-171.64973500013593,-147.9101378105522,0.1,3.79499954252454,0.013514756841384833,0.06320170078991313,0.06394176603277103,0.14732462001067992,0.05566435745445903,0.035641614324147634,,1.8775355780870595,0.3363039441925097,0.8755741805827743,1.8575107188710773,8.308084234420358,1.8775355780870595,,73.13199111505884,
r2800_c1600,2800,1600,2d,powerlaw,,nan,,,,0.6220430385237148,0.28383641478036026,,285805.67771865905,,True,,15220,,12.560612410177242,,,0.1,4.333393223303187,,,,,0.03697245157965407,0.039982424023672976,,,,0.8606447522187307,,,,,,
r2800_c1600,2800,1600,3d,weibull,0.9822130566781546,0.38899432714853294,0.1847892452075888,0.1290596298336029,0.6984152659350911,0.8152321138147937,0.27890923943358065,1.3775488240586646,373152.7550218501,,True,71.66275827645876,27938,1.329597902141908,12.703066443890435,-172.031126120989,-151.56850971951533,0.1,3.6546489741911143,0.022556599982281652,0.06552491776578694,0.04293999430984501,0.13603592890606264,0.1853141882256863,0.030736166805605532,1.5996726268492782,0.9226043273815903,0.4170033940525032,0.9241201814830188,1.7194340422202528,8.413285057438248,0.9226043273815903,0.1424037431470944,71.66275827645876,0.6400052901010947
r2800_c1600,2800,1600,2d,weibull,,0.12304138589560094,,,,0.950040411947453,0.2817870140385508,1.0,252408.36352470357,,True,,15220,,12.435846124876313,,,0.1,4.072344821748398,,,,,0.1724256241081495,0.027140836881430166,0.1847707342786389,,,0.9130907435267291,,,,0.19844314597095455,,0.6068212468175698
r2800_c2000,2800,2000,3d,powerlaw,0.9103755523618227,nan,0.4264519984341387,0.31830390024919325,0.7464003016000688,0.6496914521399741,0.3808869672432408,,896467.6815058333,,True,74.73414832996369,27938,0.5597622406421614,16.28543555483646,-166.75014231659114,-156.8117770229141,0.1,5.664605402587282,0.05792813239293699,0.13701614413966676,0.1038198926933666,0.1284023843852582,0.08702136851489065,0.09195158803323597,,15.61037141292495,0.4470126391251316,4.269103409955896,3.7806895704351513,119.3705724680995,15.61037141292495,,74.73414832996369,
r2800_c2000,2800,2000,2d,powerlaw,,nan,,,,0.7191472077940152,0.43261113254783085,,397674.7038895223,,True,,15220,,16.30793859257234,,,0.1,5.111597593054394,,,,,0.05465852185468947,0.07460555490957765,,,,3.973308545952987,,,,,,
r2800_c2000,2800,2000,3d,weibull,0.9496154833268415,0.15401740134947906,0.37108559873099856,0.30323755214447173,0.8171633530954939,0.807405149376648,0.4059925327940102,9.999999694898134,799791.2512928927,,True,77.94869471667047,27938,0.789406257126509,15.566086063424425,-167.2489116288036,-122.21419821100083,0.1,5.350454412487315,0.042096792103423104,0.24097894546212997,0.193949498411059,0.5407644957273068,0.15301049230647942,0.06304801136482072,7.151432069957068,20.109220461018758,7.695748801498343,3.286618138613996,7.797809435657465,86.38989899611404,20.109220461018758,0.22329009584790777,77.94869471667047,0.6740253261444928
r2800_c2000,2800,2000,2d,weibull,,0.10539131270565337,,,,1.0279791146759747,0.41167337142950056,1.0,374853.98180421296,,True,,15220,,15.801114424521801,,,0.1,4.962765311835293,,,,,0.10059998926507467,0.06485858529593777,1.0019851107055075e-08,,,3.702456933373129,,,,0.09388378630813256,,0.8692248909343493
r2800_c2400,2800,2400,3d,powerlaw,0.9521126869576432,nan,0.4021504785507735,0.3457792033890282,0.8598254181745847,0.7335264469559479,0.5906627678436598,,156721.67703562745,,True,58.12912007758786,27938,0.7599030231871007,171.63279913670888,164.95691817473127,-140.13352420111704,0.1,2.3684644944973807,0.03441651748036302,0.023898478361255106,0.06517750887491502,0.12827504367140072,0.06915385063460334,0.11722178536839749,,4.284763491822676,0.14627219630174915,14.297492643102487,6.722532946427367,183.59061406560946,4.284763491822676,,58.12912007758786,
r2800_c2400,2800,2400,2d,powerlaw,,nan,,,,0.7526676259840381,0.6074837512411042,,120620.13125921084,,True,,15220,,170.84489466446482,,,0.1,2.815156688118864,,,,,0.05830329987301732,0.09655327999309134,,,,12.82245222354827,,,,,,
r2800_c2400,2800,2400,3d,weibull,0.9547739710994304,0.2518561881209104,0.3822048871060832,0.3250105478425739,0.8503568604353438,0.9131094754902817,0.5848288649919586,1.0,147281.67384921544,,True,57.54039642514395,27938,0.7996992786830588,171.82598567099834,164.6648923862506,-140.41774276888455,0.1,2.29602545786979,0.03141520537738512,0.023846288544303606,0.06419060287449908,0.13081991386277764,0.0471293919847479,0.11561801341735488,2.4821469544728008e-12,4.18226119687117,0.14489352629763505,14.600606426150625,6.869320139477302,183.60302399369974,4.18226119687117,0.35043737752892073,57.54039642514395,0.9680374765030421
r2800_c2400,2800,2400,2d,weibull,,0.1184203645187506,,,,0.9600153475008651,0.5948391553489323,1.0000000005269427,112616.40341142433,,True,,15220,,170.9535675820138,,,0.1,2.72015405245397,,,,,0.009323648530362362,0.09393756466249974,6.058545885693358e-12,,,13.049062923037592,,,,0.2965122031770596,,0.8817377475878947
r2800_c2800,2800,2800,3d,powerlaw,0.834124071484799,nan,0.45758149804374015,0.22837773128954633,0.4990973897893829,0.6824008842975798,0.44221544861543116,,87854.55458631416,,True,40.58034208381732,27938,0.086846239975503,149.1684822286861,170.33306817109153,150.13879551951675,0.1,1.7733092690510235,0.07321581108825781,0.10115953083398951,0.04132102718711275,0.056126208192617995,0.04131045761947939,0.08459260219719278,,4.7417330974785,0.33050373384237286,2.088686895491929,9.20317925859296,13.230898785552665,4.7417330974785,,40.58034208381732,
r2800_c2800,2800,2800,2d,powerlaw,,nan,,,,0.6859010313555185,0.45263053549445775,,55690.935381437244,,True,,15220,,148.87335382745505,,,0.1,1.9128676826816626,,,,,0.03382086965143182,0.08892864555094902,,,,2.351842512594768,,,,,,
r2800_c2800,2800,2800,3d,weibull,0.8334569490686764,0.48569153255184894,0.4565247354861618,0.2241398836987996,0.4909698561242445,0.7871017140486938,0.43396831401160096,1.0000000000006337,83069.02043992472,,True,40.47155270384141,27938,0.07273984944678746,149.5259464046985,170.3413710986889,150.7697500294662,0.1,1.7243359713808364,0.07268460177881,0.09835150158217723,0.03711631289843818,0.05911300931740454,0.0726666710770846,0.08569104129039938,0.03931184838143323,4.4817049741006905,0.3349540752127948,1.9966470494199062,9.019660835795147,12.980809021643946,4.4817049741006905,0.5134361191288619,40.47155270384141,1.2420934777029928
r2800_c2800,2800,2800,2d,weibull,,0.21021928948647456,,,,0.813460210275579,0.4442713795222339,1.0000000000070064,51434.05662673564,,True,,15220,,149.40019391459376,,,0.1,1.8383070939136426,,,,,0.03196843904945967,0.0896479191511932,0.46195516016411386,,,2.197655653793368,,,,0.37342189825539196,,1.124080595072535
r2800_c3200,2800,3200,3d,powerlaw,0.9541770036892574,nan,0.24357545472406228,0.11897315913248847,0.48844477891776417,0.535798703867324,0.337821277863022,,138744.8603321917,,True,55.63070306870166,27938,0.6957996527749541,160.2917229249239,175.01932875708255,149.85410265729257,0.1,2.2284905435756097,0.029917030088485293,0.08215806562732358,0.04211172263918776,0.017663002283881606,0.028723360850469795,0.030502071143996144,,4.857731308535086,0.34688868403870093,4.154158851235273,3.2490371690271456,5.597435919150229,4.857731308535086,,55.63070306870166,
r2800_c3200,2800,3200,2d,powerlaw,,nan,,,,0.5680072137128591,0.3747712918446126,,96949.72013275704,,True,,15220,,159.41024913519314,,,0.1,2.5238640271704433,,,,,0.018113681149448193,0.025361110697732094,,,,4.749370379175225,,,,,,
r2800_c3200,2800,3200,3d,weibull,0.9357669812381153,0.2619461050281612,0.2842329256470254,0.13301026471026461,0.4679621982832607,0.8241380685232208,0.33595905325674486,1.0992014069866913,98873.31346166463,,True,54.58407855097278,27938,0.49859345701418256,160.12127471722926,175.69398430477986,149.81672410638464,0.1,1.8812299651037967,0.030573937110119485,0.06542697860996097,0.029864075546481034,0.01126230258632536,0.09541107593524328,0.022602459206248753,0.6853351299289583,4.2712239796354305,0.23760533358980643,4.119535185174425,2.7786685902585466,5.242043864766854,4.2712239796354305,0.2774115000269162,54.58407855097278,1.275843201788594
r2800_c3200,2800,3200,2d,weibull,,0.110116982716886,,,,0.8188214399833403,0.36522826278092907,1.2526220927010845,72565.4941184876,,True,,15220,,159.5883995587327,,,0.1,2.183522906018979,,,,,0.06197817794614985,0.01996960356333781,0.4429680456349531,,,4.543140786427651,,,,0.20169017447611062,,1.233625079572237
r2800_c3600,2800,3600,3d,powerlaw,0.9916938232925658,nan,0.21677611801968263,0.19750881081573132,0.9111188659527435,0.5407921101510963,0.5474037032762251,,72717.05661060347,,True,60.70141148778309,27938,1.4358082605294404,168.74997409109793,171.88154886297806,116.34896064345789,0.1,1.6133198943001137,0.015212699892857348,0.036192395909733256,0.01956365105480056,0.13043509223163152,0.032276174929278964,0.05273833534142368,,2.2579359336620044,0.3032001114174272,6.308059644250291,1.499525642567783,184.3122857908853,2.2579359336620044,,60.70141148778309,
r2800_c3600,2800,3600,2d,powerlaw,,nan,,,,0.5650871488047562,0.577788351019699,,53445.96784844427,,True,,15220,,166.20059056649254,,,0.1,1.8739161185808944,,,,,0.03432702840012734,0.035529849841640634,,,,6.833775659265006,,,,,,
r2800_c3600,2800,3600,3d,weibull,0.9901963561398992,0.257859493808234,0.21239008725137992,0.18882653076705694,0.8890552907187532,0.7802908546348782,0.5463192721717629,1.0000000000000009,55110.10148755055,,True,60.473897651708405,27938,1.4317348097767795,167.76821202882718,172.1449636256593,120.63241998403049,0.1,1.40448772824109,0.015360478939781272,0.02810330152931401,0.018728277222707982,0.15027668000007047,0.015812754976564796,0.0468825885023184,0.14753642639894315,2.467179509269534,0.2915776707377756,6.607869332668307,1.280797534280791,43.45473655938046,2.467179509269534,0.02826863047935175,60.473897651708405,0.9346209535026929
r2800_c3600,2800,3600,2d,weibull,,0.08880464370872714,,,,0.7838838977921356,0.5553944338786906,1.1234679232791631,42309.32157415589,,True,,15220,,166.02554171253811,,,0.1,1.6672883075628722,,,,,0.061797870165708764,0.027286549428428907,0.5815052215581643,,,6.462378753786525,,,,0.14016712564761552,,0.8655057103382721
r2800_c400,2800,400,3d,powerlaw,0.9661006966376681,nan,0.21066987072917948,0.10416481645272575,0.49444572255247554,0.6298158139601313,0.2633642844348417,,457358.3580331348,,True,72.46643966876303,27938,0.8531450682377288,162.89862091527425,174.1611694072266,134.502418747012,0.1,4.046044486127008,0.03171857918248999,0.08864372371833992,0.031623323341781806,0.08610465799935044,0.08053115094587689,0.03507850972240274,,2.6109303119571217,0.5919439588236196,1.6094843015496823,2.230688854902911,8.044065800255042,2.6109303119571217,,72.46643966876303,
r2800_c400,2800,400,2d,powerlaw,,nan,,,,0.6386266018289051,0.30418989710353644,,337813.4303843452,,True,,15220,,163.06032901836127,,,0.1,4.711195534359211,,,,,0.07960202637738269,0.042658857754009426,,,,1.756226126680487,,,,,,
r2800_c400,2800,400,3d,weibull,0.9495616847126096,0.46981030441335,0.2526626477908569,0.11879342420662044,0.47016614939044116,0.7310972223058392,0.2713272056013138,2.394929326569974,435059.7853757721,,True,71.35484031456413,27938,0.6210309505689358,162.57263192114888,174.93888649382944,135.34267622466075,0.1,3.946179300022743,0.03564918983108747,0.0838738398681739,0.026200063744062627,0.07768880009139166,0.04212231441227171,0.03521229120000877,0.8593850594757889,2.262975502592189,0.5065546813351558,1.5907254976951088,2.2253712614089705,5.841898845772673,2.262975502592189,0.25296345365268796,71.35484031456413,1.4650668457859795
r2800_c400,2800,400,2d,weibull,,0.19115214599864347,,,,0.7315725495458426,0.3005964300802699,3.12260079925478,319693.5122586591,,True,,15220,,162.94242248612338,,,0.1,4.5831026584152434,,,,,0.04321054500150282,0.03397918247456293,0.7989516113795374,,,1.682947359118647,,,,0.25269636274008495,,1.2494870607710766
r2800_c800,2800,800,3d,powerlaw,0.9630973531684955,nan,0.22498578438735953,0.11933777941732654,0.5304236431749922,0.6593202555411163,0.38743049762437576,,424732.70273576735,,True,70.84823379865342,27938,0.8576387942921233,168.29222550168365,-176.97215824215846,-59.73073700167707,0.1,3.8990624761589108,0.051084580197933195,0.131870561161809,0.061537935606187595,0.06124154770360346,0.053141646960237765,0.10796020481883462,,1.6046316475920428,0.6683445001846106,5.221320585334902,0.6982947938538197,13.327225004287602,1.6046316475920428,,70.84823379865342,
r2800_c800,2800,800,2d,powerlaw,,nan,,,,0.6659437624095174,0.4002107829958496,,285791.2571495254,,True,,15220,,169.8809773567062,,,0.1,4.333283899399397,,,,,0.040109279209858795,0.10116754390907944,,,,5.340715239063502,,,,,,
r2800_c800,2800,800,3d,weibull,0.9622382864226091,0.639247537482317,0.22633075840222028,0.11828892907442301,0.5226374440199049,0.7970945840706432,0.3914124980022564,1.0000000000000002,413636.8121744658,,True,70.28687649286243,27938,0.8368905378977858,168.21543607039888,-176.2321766065617,-59.51866887553659,0.1,3.847795077545387,0.04236111386427965,0.1060887428339489,0.045289510883978645,0.06286553122983674,0.06300408515502165,0.1020906309798891,0.40796626380814943,1.527334302314741,0.5505601019537294,5.4693862023724,1.0481288402232682,13.766556301415115,1.527334302314741,0.5042057918158278,70.28687649286243,1.3980477969805192
r2800_c800,2800,800,2d,weibull,,0.10805780366121615,,,,0.9634040210874896,0.38272097635599406,1.0000000000000069,263696.6801032649,,True,,15220,,170.92960918728602,,,0.1,4.162411424108893,,,,,0.09964799038514152,0.08651540711561871,4.399648411592065e-11,,,5.159049128601149,,,,0.28309996897357514,,0.9014604479864214
r3200_c2000,3200,2000,3d,powerlaw,0.4421349721866705,nan,0.7545895052934799,0.1615589405171516,0.21410175914693783,0.594487942739378,0.16627692010745174,,223495.53251520282,,True,76.33631586941837,27938,-1.2597224877564726,5.461883134398085,-176.2903356149706,7.523752593033469,0.1,2.828373546531668,0.19283644685994605,0.14361402040336838,0.051734520006456015,0.06391574130792502,0.14296249830253466,0.1401311629447507,,57.09606380790266,0.3135081871685652,2.141125427749461,207.17517626989815,135.0739090376217,94.35611557664821,,76.33631586941837,
r3200_c2000,3200,2000,2d,powerlaw,,nan,,,,0.622611074582221,0.18645167918143676,,165611.5855418433,,True,,15220,,5.20551564475615,,,0.1,3.2986636240237512,,,,,0.1409885569483371,0.13676735593461742,,,,1.8284151277467333,,,,,,
r3200_c2000,3200,2000,3d,weibull,0.4421314724394064,1.8592170371865526,0.7545919281156512,0.16156067701825663,0.2141033729604053,0.5944888280624615,0.1662787016615959,9.999999999999998,223495.563102239,,True,76.33616241877994,27938,-1.259718160961198,5.4618605667245586,-176.29035940147116,7.523676650855429,0.1,2.828373740073704,0.19283881620046645,0.1436162433148861,0.05173449937292507,0.06391600426111695,0.14296201959284083,0.1401317111166459,0.0,57.096422774232344,0.31351501116449804,2.1411367215460992,207.1752603389524,135.0738326339562,94.35668601905024,1.18324333393481,76.33616241877994,2.5214468194173443
r3200_c2000,3200,2000,2d,weibull,,1.6055921359646121,,,,0.6226111113712771,0.18645303270934985,9.999999999999998,165611.60789556336,,True,,15220,,5.205461208264932,,,0.1,3.298663846645256,,,,,0.14098814419690317,0.13676961963924927,2.4058090392916575e-10,,,1.8283803969196746,,,,1.3908826228654456,,2.701663864876336
r3200_c2400,3200,2400,3d,powerlaw,0.8431533604724967,nan,0.4042708839292397,0.08839621336876659,0.21865589851441972,0.6617358680086242,0.10691010480172958,,381417.59956618235,,True,73.07319974167831,27938,-0.6145859035838654,0.13342682601536987,178.00411958301248,-172.44151065632192,0.1,3.694900159931242,0.3478135069261562,0.36548249806274974,0.11264978822861248,0.0364772744616109,0.13584716384291146,0.15932117966765766,,48.659129334302655,0.6769575231953343,153.97135192774272,32.97626691157833,167.12360218911175,48.659129334302655,,73.07319974167831,
r3200_c2400,3200,2400,2d,powerlaw,,nan,,,,0.6884990006438678,0.12180348219008606,,152518.09278211268,,True,,15220,,0.05956673859121747,,,0.1,3.1655804613323344,,,,,0.13601324584648447,0.15353035863881398,,,,153.99229458553927,,,,,,
r3200_c2400,3200,2400,3d,weibull,0.8431493461096439,3.1786536784299946,0.404275921885746,0.0883968200157694,0.21865467427157728,0.6617360095988825,0.10691137140923876,9.999999999999998,381417.65695505193,,True,73.07262838684285,27938,-0.6146039643027983,0.13350921245273167,178.00417644579898,-172.44167241214888,0.1,3.6949004379023367,0.3478186392668646,0.3654944587519799,0.11265346103364829,0.03647839889185033,0.13584648837281985,0.15932224691294067,0.0,48.659690685382486,0.6770053463015143,153.97153672433038,32.97562527127437,167.12238095248912,48.659690685382486,1.3487560142751485,73.07262838684285,3.368741094960118
r3200_c2400,3200,2400,2d,weibull,,2.490701709755847,,,,0.688499586070668,0.12180416534172797,9.99999999999999,152518.1095832514,,True,,15220,,0.05948553864089981,,,0.1,3.1655806356898615,,,,,0.13601509167390402,0.15352874840261535,0.0,,,153.9923423261689,,,,1.1049508392942073,,3.7367897273128055
r3200_c2800,3200,2800,3d,powerlaw,0.18303586491077573,nan,0.9059150435767006,0.14252221723834013,0.15732404296504354,0.539724082986548,0.14380626040141087,,187623.9291965186,,True,73.56587421665022,27938,-1.7506378845365775,173.80999408672398,173.3959110812589,-178.53052329578637,0.1,2.5914716182930873,0.10445938867529184,0.07410614736286612,0.039470250380238756,0.06946187561709936,0.11922032657114645,0.10826023598287911,,66.95673681659143,0.4147386010069679,0.33764464009410056,16.007193743053335,132.80834884130456,102.05362960913865,,73.56587421665022,
r3200_c2800,3200,2800,2d,powerlaw,,nan,,,,0.5727806640540692,0.16353094665105897,,76034.99874712621,,True,,15220,,173.3870823710354,,,0.1,2.235112798323693,,,,,0.1215854218432826,0.11065117919373046,,,,0.493384610976059,,,,,,
r3200_c2800,3200,2800,3d,weibull,0.1830185571577509,2.10358552073015,0.9059245022276419,0.1425256938194592,0.15732623796905004,0.5397257461633848,0.14380992556883967,9.999999999999998,187623.96036311868,,True,73.5637884095289,27938,-1.7506343734500285,173.80999736768499,173.3958775120831,-178.5305743941306,0.1,2.591471833530441,0.10444013622347562,0.07409306159039132,0.03947229016000913,0.06946550556019969,0.11921866135596666,0.10826541562165953,0.0,66.95761404481169,0.41475225098589635,0.3375651358310592,16.007651669972137,132.80823041732222,102.05499842449296,1.1758208923527929,73.5637884095289,2.4212552497612965
r3200_c2800,3200,2800,2d,weibull,,1.9477313635542834,,,,0.5727808885479826,0.1635385470575188,9.999999999999998,76035.01047755187,,True,,15220,,173.3872268798201,,,0.1,2.2351129707365547,,,,,0.12158547002977944,0.11065897012513953,1.2486518485853067e-09,,,0.4939379275516219,,,,1.2497741512864389,,2.6808729062521537
r3200_c800,3200,800,3d,powerlaw,0.9849052863083134,nan,0.17626770183131119,0.12735945897752035,0.7225342910489853,0.502171698081322,0.41581554994714726,,374778.6059140948,,True,74.01920717153672,27938,1.4107610079484516,1.337602547299165,-177.68417723626558,-86.77374108049217,0.1,3.6626020925193465,0.03634542047959629,0.09317799332718225,0.06850103571199366,0.15192360701063645,0.05053937763858439,0.13613221524461117,,5.170338020568859,0.4156804858994719,149.38449324717135,3.1936033625426172,10.558409897868557,5.170338020568859,,74.01920717153672,
r3200_c800,3200,800,2d,powerlaw,,nan,,,,0.4682377978243412,0.39761508685010144,,144688.13567279052,,True,,15220,,1.447982206303877,,,0.1,3.083252797015128,,,,,0.0569258096856278,0.13279472725340571,,,,149.64110790747515,,,,,,
r3200_c800,3200,800,3d,weibull,0.9832045724006758,0.6111056230619344,0.18060622889913922,0.12686007718061332,0.7024125244952609,0.510074913245838,0.4234937766285168,9.999999999733616,370572.87249247916,,True,74.22107662569351,27938,1.358201742746588,1.410341136815161,-177.7278860260565,-87.4586351396513,0.1,3.6419934086577355,0.037561584093445934,0.09544582136829476,0.06842121940143879,0.12500359042389217,0.04410963177707889,0.12964315034257104,8.70352244533976e-06,5.319724574374413,0.38313569102741996,149.30327993305278,3.2001138106773923,9.443155370457406,5.319724574374413,0.13289122541865533,74.22107662569351,1.158265548370863
r3200_c800,3200,800,2d,weibull,,0.705633931408289,,,,0.49498457676399255,0.3960001444606186,1.0000000000001,144454.701352602,,True,,15220,,1.4585391125490772,,,0.1,3.0807645917771076,,,,,0.17900637540739076,0.12071471691942554,0.11499888323390817,,,130.79187674284154,,,,0.32154666673144144,,1.880252195085135
