chunk,band,r_lo,r_hi,r_mid,fit_success,usable,b2,rms_resid,n_fit,b2b1,se_b2b1,b1,se_b1,pa2d,se_pa2d,alpha,se_alpha,n_ok_jk
r2800_c1200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.017397856899903835,6.246124702060159,2050,0.2147598889022979,0.03837842336471126,0.0810107371019304,0.01390473947992669,178.2771114941852,0.9641852177366664,0.8449429236967587,0.03288966979307536,4
r2800_c1200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03256743814420632,4.24105975531057,8360,0.11572883563403295,0.04608124684650969,0.28141161159863126,0.11186481195518298,177.62030039541074,1.1176149097338037,0.5545690280030446,0.02908490685845596,4
r2800_c1200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.056275601204631154,3.129261304248235,33460,0.0994057712724435,0.07643844131985596,0.5661200600757417,0.42852665867679407,176.89832533572672,1.2719432684775809,0.43573991372639054,0.054123941297363164,4
r2800_c1200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.11762289795759058,2.387497584950195,132360,0.09824265181596606,0.013117856352453662,1.1972691675498413,0.28317000171990026,175.7735797882541,0.9516489808929844,0.37703819616258166,0.12675210320851416,4
r2800_c1200,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.145709655290276,2.1331229113852217,164355,0.039108994853475985,0.041988678916798104,3.72573255426751,1.6895404823214273,175.48711166008727,1.44766184076157,0.2512817440792585,0.14354422415795134,3
r2800_c1600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.018081592574943572,6.656853597112385,2050,0.29862630726964956,0.008282332518988165,0.06054922870079393,0.002284315861531516,11.735521366038977,0.9668790298483108,0.7996998015126728,0.017406954806436194,4
r2800_c1600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.033770180276630604,4.39576771656283,8360,0.24582368895582565,0.01848178219857809,0.13737561428711242,0.010966782175427077,12.631898276898559,0.9206725951481024,0.5851172233470298,0.06118997289512428,4
r2800_c1600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.06325087502624498,3.069665940652111,33460,0.1613630876226531,0.07659404183393553,0.39197858666510443,0.13508005984995747,12.853881263946871,1.341080970564406,0.35158661284080667,0.08954577014682862,4
r2800_c1600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.1107586720366243,2.120946851766172,132360,0.1660721113621766,0.10924100842558634,0.66693119710556,0.24592388081441982,12.292610518706473,2.8231759821104503,0.30635368414318565,0.06024002048194946,4
r2800_c1600,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.15746585397405685,1.8533469778532912,164355,0.28082835666906436,0.1787201995837811,0.5607192088497631,0.17339699279721058,12.202532287953188,4.635587191738664,0.4279186316496533,0.13575251326589363,4
