chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2400_c1600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.8455391813911485,0.29977332588841543,-1.0314314635855415,0.2128422946649114,0.3963753390365463,0.21315643924740718,0.14130633531692785,0.032720780318424805,0.05601034656925918,0.05735580667791497,0.5750321826019257,0.22229971519476588,4
r2400_c2000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8764825340730512,0.04511998384396662,0.376044250309036,0.210022072433061,0.43842619316743703,0.036980891862323166,0.638572828828718,0.08878249230421142,0.27996705440353625,0.023704963840424368,0.6841123106779256,0.09196060479969963,3
r2400_c2000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9083740370066685,0.051170625388164796,0.35406236837240934,0.4046176790136671,0.34172026413563306,0.07249916036064172,0.4868980847466436,0.15581712302057737,0.1663829421267569,0.06266737498616368,0.5581448639332066,0.049638417552045865,4
r2400_c2000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9135475113149354,0.043549201073378535,0.2723930055032409,0.31815697402297466,0.32131324005367684,0.09090491867152893,0.4219173655111687,0.16765318603271606,0.13556763574730507,0.09593982500839929,0.520187652460712,0.05290191640467198,4
r2400_c2000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9152105083913186,0.3536423937764419,0.1295460627261591,1.0678183166600628,0.3092505051641593,0.4469085551916607,0.35202342001251946,0.19747179748581448,0.10886342046848668,0.22312738967817516,0.4869559907715136,0.07111014148561808,4
r2400_c2000,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.8945533004983718,0.35428783779347195,-0.20703579610303863,2.265667388943482,0.3361486763705049,0.5218242488565153,0.2732856964684925,0.14914731705801756,0.0918646251388753,0.20891127058572612,0.4455527317642471,0.09959303426218376,4
r2400_c2400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9627515337786214,0.018094436809313,0.8182352782176616,0.1254687480341365,0.22189914496697963,0.05042664407843092,0.5029336510373855,0.09472436343490975,0.11160054714031716,0.04758663693244876,0.6363255557812852,0.10945676549054997,4
r2400_c2400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9438010214692965,0.0502479397023465,0.580969673905436,0.48612099325858593,0.26778997186935594,0.0735345326002058,0.47874718477805767,0.12362930998367916,0.1282036951442494,0.015523262364741292,0.5863452804838961,0.08622638014593566,4
r2400_c2400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9577138962078411,0.06900085706158096,0.7432034610193994,0.8315949878707181,0.23489870042375405,0.1284928163004512,0.4939122254883305,0.18055452931366422,0.11601933989061301,0.04446239150492821,0.5051809535667137,0.10092783778177529,4
r2400_c2400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9800758968981225,0.08661905608851157,1.192544891630798,0.7421740242370012,0.169343864936953,0.1907681364471044,0.5580654464880989,0.12193110431584539,0.09450495959606099,0.09131935045299155,0.39983126957100656,0.06643830563901575,4
