chunk,row,col,mode,profile,T,a1,a2a1,a3a1,a3a2,alpha,b2b1,chi2,error,fit_success,incl,n_fit,p,pa2d,phi,psi,rcut,rms_resid,se_T,se_a2a1,se_a3a1,se_a3a2,se_alpha,se_b2b1,se_incl,se_p,se_pa2d,se_phi,se_psi,se_theta,theta
r3600_c4800,3600,4800,2d,powerlaw,,nan,,,,0.12449650581655794,0.5696187434775901,33445.798431470364,,True,,15220,,86.33293629868756,,,0.1,1.4823933491113321,,,,,0.0312075126966755,0.413002935353337,,,70.61385853658841,,,,
r3600_c4800,3600,4800,3d,weibull,0.6947127498247833,0.2527272351447876,0.5888464056081126,0.24427246010757267,0.4148322173340057,0.14251568080488428,0.5787272529458541,55463.777779850745,,True,81.7711595836673,27938,-0.35029123528099415,86.88118691551418,-82.65952053596406,76.99788112288881,0.1,1.408987262646998,0.3729387922519461,0.5554493793394083,0.2423195936283997,0.41655542959612835,0.0383534554678493,0.39179494200889964,13.562878802831928,0.8630054323825068,65.48498005863871,397.961901348829,305.94827453327747,34.49887140579204,98.2288404163327
r3600_c4800,3600,4800,2d,weibull,,0.6100257339137911,,,,0.12449647240008427,0.5696189375032218,33445.79864933291,,True,,15220,,86.33421917027846,,,0.1,1.482393353939412,,,,,0.031207439694921582,0.4130438490272101,,,70.60717289401296,,,,
r3600_c5200,3600,5200,3d,powerlaw,0.8922760605995748,nan,0.4926574952826758,0.3889529819727769,0.7894997755988762,0.17079926877625956,0.511270305893395,342504.7075807209,,True,77.18893985014128,27938,0.4715853525966569,63.27851379368529,-120.56706120529174,-118.7670244261538,0.1,3.501350728698922,0.15273342168305926,0.23841344101686182,0.19210293513703428,0.1734583728749231,0.038320163066022844,0.23414569480862005,16.318443272056463,0.5834636680441387,14.235637100880917,13.618188072704811,58.25100872348224,16.318443272056463,77.18893985014128
r3600_c5200,3600,5200,2d,powerlaw,,nan,,,,0.1832490290842038,0.5907724469760095,205319.6364929098,,True,,15220,,62.94334658658758,,,0.1,3.6728899606624044,,,,,0.030403949093203823,0.19791130870280743,,,13.331155855733053,,,,
r3600_c5200,3600,5200,3d,weibull,0.9970818751335397,1.803270861234054,0.05404659066283938,0.0017081012165110247,0.03160423618886025,0.18087097078241976,0.5952506390940652,306358.6134800635,,True,88.87573422281322,27938,-0.536555296409885,62.765863739669406,-108.0154238267952,-89.68786723509199,0.1,3.3114438176562593,0.37210683634384834,0.6232983755043158,0.23545346425753613,0.36055106693985395,0.03111095885579647,0.2006360313254054,5.973769348390019,26.892939398106986,13.313809004121874,533.3225505766562,3.1622279784470413,6.920479644136017,88.87573422281322
r3600_c5200,3600,5200,2d,weibull,,0.6649518178903966,,,,0.18324900565090835,0.5907792334068669,205319.63668559666,,True,,15220,,62.94438370893687,,,0.1,3.6728899623858577,,,,,0.03040407054884708,0.1979384559130562,,,13.329790475158525,,,,
r3600_c800,3600,800,3d,powerlaw,0.9321497098733112,nan,0.27328531914434717,0.08562743591157765,0.3133261463867728,0.09934308595397576,0.7501695961700882,36786.36989158961,,True,77.3061785438673,17423,0.1367282747765417,13.127992157360332,-167.63970079113463,-90.16629921497474,0.1,1.453054816598321,0.41685297171197094,0.7590856405729266,0.25908118306867983,0.24878636229897183,0.040837379026401,0.24540339122776025,12.122882029889913,5.493586360103969,144.06890647055988,320.7312026831729,172.272393985519,12.122882029889913,77.3061785438673
r3600_c800,3600,800,2d,powerlaw,,nan,,,,0.11913261760316063,0.7786169707364855,15546.901101630094,,True,,12176,,9.619386783967546,,,0.1,1.1299769855969715,,,,,0.032089006504303345,0.1606254966544147,,,205.46775310522247,,,,
r3600_c800,3600,800,3d,weibull,nan,45141.58416674022,nan,nan,nan,0.11919919341636888,0.7783525436162838,30372.305689477245,,True,90.0,17423,nan,9.56866627345293,179.7028078651443,-90.0,0.1,1.3203145608099334,0.5366906032171432,0.6847495999755298,0.17719845294343978,0.22102450353322609,0.029849750450742757,0.15935250847513902,14.388740294969766,249.23258201081413,205.12229906051292,450.8074950319297,168.7156281376849,14.388740294969766,90.0
r3600_c800,3600,800,2d,weibull,,0.4226020355872684,,,,0.119135113295395,0.778611949068522,15546.900652217002,,True,,12176,,9.617392514656983,,,0.1,1.129976969264892,,,,,0.031054566464515446,0.1555097396490464,,,202.52194456265275,,,,
r4000_c2400,4000,2400,3d,powerlaw,0.9912578278062116,nan,0.09360179502300449,0.004392322399697456,0.046925621443669505,0.03269786751273812,0.24827857868534312,183444.39395686635,,True,89.29484690712002,17167,-0.6904857351722586,170.13345773382315,175.09161029735722,-89.06241525322227,0.1,3.2689254669810817,0.3332702152402693,0.60000848006043,0.333129185351936,0.5813595426880371,0.041788800697035604,0.4849365443043393,2.4248437382640846,1.9959745347489886,15.77837249099324,450.6704473043879,4.92340135655227,2.4248437382640846,89.29484690712002
r4000_c2400,4000,2400,2d,powerlaw,,nan,,,,0.10232270782590826,0.6416244379917093,144224.04638041634,,True,,12176,,169.17440824573202,,,0.1,3.441648540517583,,,,,0.031185819421998114,0.2925089589310973,,,11.967677641051532,,,,
r4000_c2400,4000,2400,3d,weibull,0.9999970931969828,70.55137315697775,0.001704934901128451,2.0132484567487124e-72,1.1808359694063375e-69,0.10211991264659848,0.642139595148234,169252.1004072951,,True,90.0,17167,-152.33792043016152,169.18683685674063,-178.0410926206175,-90.0,0.1,3.139929014310072,0.010009238339865705,0.11107598530357359,0.009127465471914096,0.10387499148621941,0.030629327189672654,0.2939499733775488,4.472734231302558,183.37222023717777,11.99744086264605,540.1935476737501,2.383550744343493,4.472747209388036,90.0
r4000_c2400,4000,2400,2d,weibull,,0.6110801288808881,,,,0.1023226878777883,0.6416313916612072,144224.04642599265,,True,,12176,,169.17542763865367,,,0.1,3.4416485410613813,,,,,0.031185671249202733,0.29250689546694547,,,11.966963848527387,,,,
r4000_c2800,4000,2800,3d,powerlaw,0.8549457952020584,nan,0.3808598340064436,9.88944993193999e-05,0.0002596611416832334,0.02010661616181326,0.10156073604064218,568178.5026347422,,True,89.99120143086365,27938,-7.290809216912423,17.675873253803875,-170.65978405172984,-90.05679225865624,0.1,4.509669785870266,0.6740587904899338,0.7235869368428047,0.00025130579848763024,0.0009327986815236997,0.010616995381512813,0.3081104763122598,0.06212263475805782,4.701117300419284,8.113791821333376,577.9314467171557,0.08319430584568675,0.06308959496370697,89.99120143086365
r4000_c2800,4000,2800,2d,powerlaw,,nan,,,,0.07496764538918409,0.49100936586719174,403353.68359492434,,True,,15220,,3.0563754852141045,,,0.1,5.147966208491114,,,,,0.07179979286533603,0.5081380005405088,,,6.096858872967735,,,,
r4000_c2800,4000,2800,3d,weibull,0.9998581347344936,30.436102057773397,0.011910720612390862,2.336316950510522e-10,1.9615244337777717e-08,0.07496754256657308,0.49100864664301896,552452.3901912869,,True,89.99999895764351,27938,-13.316642408055944,3.0567444792141623,150.95496721259468,-90.00000078207835,0.1,4.446822269673379,0.24557284953764688,0.46154107582587217,0.0026124794635750625,0.01904305343955046,0.02060394010996517,0.2032849322099609,1.8045052417514804,70.8802023702951,5.820652243801396,573.192838909786,168.82264930989672,1.804505255904639,89.99999895764351
r4000_c2800,4000,2800,2d,weibull,,1.1157940183009618,,,,0.0749675851347074,0.49100727290574125,403353.68359570287,,True,,15220,,3.056867050033933,,,0.1,5.147966208496083,,,,,0.020579630172882446,0.20328660621508,,,5.821351868229819,,,,
r4000_c3200,4000,3200,3d,powerlaw,0.9858811847151951,nan,0.11883618171708393,0.001808024902819277,0.015214431132798292,0.03375045201311518,0.2806567123698685,338104.7170024227,,True,88.03936348827587,27938,-2.055501526394915,149.9907256300459,-159.3792267774387,-88.58889937333778,0.1,3.478787960494162,0.6153301842208581,0.9197266835087096,0.6295095905997367,1.0039788033396428,0.12618213016346636,0.520671013252996,8.981029276871412,7.870404517708938,20.610197030884816,580.2192580644836,211.68867474930948,8.981029276871412,88.03936348827587
r4000_c3200,4000,3200,2d,powerlaw,,nan,,,,0.08703489809719839,0.5922409144782036,227479.44026504498,,True,,15220,,149.8318854198226,,,0.1,3.8660169096117185,,,,,0.07878248873537169,0.7811153659672653,,,37.01091907567025,,,,
r4000_c3200,4000,3200,3d,weibull,0.9995115650702754,10.417309191427703,0.022100564013723723,8.836609104983427e-11,3.998363616193769e-09,0.08697649469363217,0.5923100630055038,326081.8439973282,,True,89.99999964259369,27938,-15.525228505679546,149.8303517626069,-140.15690270959826,-89.9999999193379,0.1,3.4163759239950218,0.004878698432285467,0.05518900177482871,0.0022265459005931217,0.05077285569340155,0.027593656311559606,0.2528823004136462,3.2773888517608456,23.585536414378797,18.35526724857831,517.6848771273197,1.4465080719537473,3.659222721361407,89.99999964259369
r4000_c3200,4000,3200,2d,weibull,,0.9127279526910251,,,,0.08703470037579002,0.5922318313136675,227479.44026424474,,True,,15220,,149.8316968566314,,,0.1,3.8660169096049186,,,,,0.02820241683328371,0.25305032847343384,,,18.3519012203561,,,,
r4000_c3600,4000,3600,3d,powerlaw,0.8690040775897514,nan,0.36304389422765915,0.030434954858469778,0.08383271373621971,0.04679774838088396,0.299052199357103,218934.0616871498,,True,89.52635914375179,27938,-1.4657004376679499,154.8444791241127,157.78479428744146,-86.46549249901773,0.1,2.7993616624510276,0.20452692940375775,0.4714326811763994,0.152216702722776,0.3250344742032168,0.030697237016847134,0.12586766920832673,2.891542707667033,2.713150544475485,14.209200412526664,357.6162293261405,9.707945814915115,5.067668665502313,89.52635914375179
r4000_c3600,4000,3600,2d,powerlaw,,nan,,,,0.08308584695935188,0.5069387099420576,114540.53312539957,,True,,15220,,153.91917308961177,,,0.1,2.743293496267262,,,,,0.02103650677747147,0.16335510128441783,,,13.298992971745815,,,,
r4000_c3600,4000,3600,3d,weibull,0.999796526845192,10.726806423057226,0.014264401663161027,5.790581934054138e-11,4.059463600922558e-09,0.08305748612581801,0.5069427524733991,210719.61862319882,,True,89.99999987836296,27938,-15.07222675046602,153.9205677820751,159.9581204281346,-89.9999999643294,0.1,2.746343332040679,0.010437085758941395,0.09433435512586105,0.008001075638264656,0.21882917200344768,0.021261648354938913,0.17692785670839126,5.515761170070801,222.33623948418756,13.05912726558017,569.774530979946,168.24967216161053,5.762539770416401,89.99999987836296
r4000_c3600,4000,3600,2d,weibull,,0.9259965456650674,,,,0.08308543806030061,0.5069447330271312,114540.53313554921,,True,,15220,,153.91880548466287,,,0.1,2.743293496388806,,,,,0.021036413601898295,0.1632924381411793,,,13.298969432970964,,,,
r4000_c4000,4000,4000,3d,powerlaw,0.9972295042442216,nan,0.052707295337138235,0.002753949541518673,0.052249874024141114,0.027136735249905314,0.6396698598328414,112469.35705890771,,True,86.46262880410593,27938,-0.00871639759052556,128.0199673979364,177.9841412932062,91.36772308588432,0.1,2.00640891909478,0.0015577109097076047,0.013139979966269035,0.004802074337372198,0.07980696004595328,0.01582758918802371,0.29355563041632193,5.460549538085282,1.7393175173978837,62.79153517586107,528.1380502738738,230.36334496864475,5.460549538085282,86.46262880410593
r4000_c4000,4000,4000,2d,powerlaw,,nan,,,,0.05432728509186765,0.820599159978656,67656.89139591933,,True,,15220,,132.78824799130382,,,0.1,2.1083790567104512,,,,,0.01173565076143402,0.18210167200522237,,,58.735144803367405,,,,
r4000_c4000,4000,4000,3d,weibull,0.998369443088975,5.013968774528527,0.04038015492169276,6.896881207181582e-07,1.7079878025620167e-05,0.05432353999132759,0.8205960008203557,108466.53629071671,,True,89.99881264632187,27938,-7.768192681476346,132.78514613192922,-131.01433972100054,-90.00004184788177,0.1,1.9703810834344966,0.4906838983773932,0.6574526076598087,0.17282004586073543,0.2719824337188855,0.014708545056640095,0.1644969476743888,9.039473241692372,15.29182077265789,59.270430532697794,552.9160274133706,3.4371362948763706,9.842369515742703,89.99881264632187
r4000_c4000,4000,4000,2d,weibull,,0.6819569067400331,,,,0.054327272365095935,0.8205962408881465,67656.89139623969,,True,,15220,,132.7876529722914,,,0.1,2.108379056715443,,,,,0.011735619897726306,0.18210197674302284,,,58.7381041622413,,,,
r4000_c4400,4000,4400,3d,powerlaw,0.9993098295713035,nan,0.02627213939253518,0.0002343447604731683,0.00891989635757466,0.0185518378338143,0.5512086266452866,68546.9804483249,,True,89.11107411819505,27938,-1.0802247115826038,48.61561108382109,152.69696476836316,-90.15235705117986,0.1,1.566377758257451,0.012680738109681932,0.11311723380541565,0.0019658079323895392,0.015785235346143123,0.0053063898231442514,0.16334836732035457,1.5251589965158197,2.4619478077173613,28.703140732745606,45.77044924737404,0.5325237269110744,1.5251589965158197,89.11107411819505
r4000_c4400,4000,4400,2d,powerlaw,,nan,,,,0.03681207023773162,0.7286794797783227,34284.10750746688,,True,,15220,,48.199964121024244,,,0.1,1.5008562494245477,,,,,0.00652271222426732,0.10211149442294785,,,26.422873973749137,,,,
r4000_c4400,4000,4400,3d,weibull,0.9992261664460488,16.090593631947076,0.02793736792932214,0.002582272815154412,0.09243078380494618,0.03952336286388268,0.7501141512102013,65271.192250315326,,True,84.68323413879608,27938,1.19649493622446,40.18653716817383,179.07931575292412,88.45586275989737,0.1,1.5284918110174681,0.02045527602303569,0.1240698269960664,0.007529589079915427,0.17303055895875294,0.006747130279696249,0.13608659233200962,7.345798808742586,21.626969421501464,31.55867163636986,638.6473423668536,169.76855880415383,7.36078114079113,84.68323413879608
r4000_c4400,4000,4400,2d,weibull,,0.7905799893698495,,,,0.0368120748335327,0.7286804251092639,34284.107507633744,,True,,15220,,48.200344013081626,,,0.1,1.5008562494282,,,,,0.006522650600406793,0.10213239326038243,,,26.423247307261445,,,,
r4000_c4800,4000,4800,3d,powerlaw,0.9974475503685735,nan,0.05053038890464904,0.0009342372313699504,0.018488621433982198,0.01761882210825007,0.5354061836746209,18324.295307072774,,True,88.67932222580235,27938,-1.0054194305480129,26.671766400571098,159.7170008483859,-90.70518809584736,0.1,0.809871254691617,0.003211339416069585,0.03160586221123074,0.0009137116018284593,0.03337110091345522,0.0061677165059608186,0.1420989286103573,1.7876765493343387,2.1801634396143834,13.911008253817668,28.446617662016305,1.0758773444460814,1.7876765493343387,88.67932222580235
r4000_c4800,4000,4800,2d,powerlaw,,nan,,,,0.019242442901649778,0.5694040536669047,9596.704910070639,,True,,15220,,25.89149414431825,,,0.1,0.7940607766962343,,,,,0.003086072588056717,0.12285008505250479,,,13.295705595346575,,,,
r4000_c4800,4000,4800,3d,weibull,0.9930740271150442,9.616747842687769,0.08335521001171689,0.004719365343361097,0.05661752088079096,0.024404014506832022,0.6066802201391649,17657.799684268255,,False,87.48983857697407,27938,-0.38679262137813397,26.152706588503417,-129.9975506334754,-91.26235835084765,0.1,0.7950064210715544,0.45211073860802253,0.7479476684925981,0.04643109787585841,0.10525692709984405,0.012607348134046207,0.19856443726984574,5.341068351090216,191.67107052695215,12.39184657621643,649.4093583000146,3.1126997511439023,8.252869757781639,92.51016142302593
r4000_c4800,4000,4800,2d,weibull,,1.8513429987264887,,,,0.019545593179202438,0.5680318398120155,9596.704993923893,,True,,15220,,25.841845373808265,,,0.1,0.794060780165372,,,,,0.002539430289323622,0.11561369224016209,,,13.221045976467364,,,,
r4000_c5200,4000,5200,3d,powerlaw,0.9957450282205423,nan,0.07789211495825415,0.04266091471839178,0.547692340120122,0.029752901960144507,0.5460004853279755,253214.87940681534,,True,5.830505546960765,27938,1.9503889784470485,2.9610670262337386,-150.61977172679178,-26.63862808331027,0.1,3.010557695013772,0.36312940894434503,0.5190802943598056,0.0425292161658883,0.5335973929991464,0.014553091458733259,0.3765555578330442,77.37216488937162,4.536342373453592,47.526580982354375,14.523276259374505,71.18517806532735,77.3721648893716,5.830505546960767
r4000_c5200,4000,5200,2d,powerlaw,,nan,,,,0.03925027324082099,0.6593184656476124,182391.4669017182,,True,,15220,,5.009228910946223,,,0.1,3.461743870405724,,,,,0.015644902056736465,0.22963561004879027,,,44.21706217343519,,,,
r4000_c5200,4000,5200,3d,weibull,0.999684769102444,10.02369837327449,0.020913100724110376,0.011052845545276914,0.5285129972397764,0.028092118082555913,0.5272364663621719,253162.8389664209,,True,5.156799943089283,27938,3.229691606203396,2.7608436646591943,-150.6342216858907,-26.770193883958136,0.1,3.010248315882547,0.2237906410226674,0.4406916426780694,0.017009766214584526,0.8399140697214639,0.017711397583574037,0.38359702821034464,127.70010027507136,16.868247741672775,45.77314817591633,418.85038070657083,104.30079606934889,127.70014944996359,5.156799943089289
r4000_c5200,4000,5200,2d,weibull,,1.094365366814985,,,,0.0392502718170494,0.6593180597084035,182391.4669017163,,True,,15220,,5.009228148481594,,,0.1,3.4617438704057064,,,,,0.013001493890425127,0.21560811583874065,,,41.63440226523945,,,,
r400_c1600,400,1600,3d,powerlaw,0.9728001787151284,nan,0.3916842579757471,0.3602024419853007,0.9196245053269522,0.0322524106240965,0.44371901439705674,72818.2935631884,,True,75.95087517985675,12049,0.8535093894627552,179.41323577183056,-179.1673195971337,-53.46335932968953,0.1,2.458355842904657,0.3193954029103077,0.37045013074443517,0.23365824029539173,0.43703125084906996,0.008018805005901524,0.32708484203344296,65.57463687675478,1.1599318076761567,293.75281914217106,646.6388946729253,315.15381312846336,65.57463687675478,75.95087517985675
r400_c1600,400,1600,2d,powerlaw,,nan,,,,0.03568417738945088,0.4273420267874905,72608.54613992071,,True,,9132,,177.50996426973185,,,0.1,2.819752036685592,,,,,0.047451045039500823,0.6740944525534076,,,340.7275205892094,,,,
r400_c1600,400,1600,3d,weibull,0.9612085069922991,0.26225261442725106,0.3944809626751492,0.34862356864189614,0.8837525802962103,0.03826277674462188,0.44113580616875053,72811.98318211803,,True,75.1625898184921,12049,0.8066062546415447,179.5583645222441,-178.18618704008995,-47.66210617518855,0.1,2.4582493209201344,0.3909423511985231,0.6771320028022998,0.4593464906097759,1.0504868798821907,0.012952713000374464,0.2923239070742059,65.3681238400886,30.813891598314765,264.63684746783343,573.5215739551285,249.68011646416142,65.3681238400886,75.1625898184921
r400_c1600,400,1600,2d,weibull,,1.5061145610870366,,,,0.03568353898918772,0.4273052950994215,72608.54613653681,,True,,9132,,177.5093181711721,,,0.1,2.819752036619885,,,,,0.010655621820480023,0.2636441039512418,,,223.83484776047118,,,,
r400_c2000,400,2000,3d,powerlaw,0.9999992890010293,nan,0.0008475277401949962,8.546522559767774e-05,0.10084062331459995,0.06033120563367961,0.7502612795023809,159753.28423489397,,True,85.48189018072829,20323,4.778972991994035,24.534489448286884,-142.17764901969178,-89.2391985711185,0.1,2.803696432519098,1.3546764993105173e-06,0.0013260612634304714,0.00013220482208875145,0.14436034861045766,0.10769745253197538,1.4058225525205073,8.827151671001825,21.49846919911523,216.16121949507374,367.8518134584258,363.1057405096798,8.827152884205269,85.48189018072829
r400_c2000,400,2000,2d,powerlaw,,nan,,,,0.03398634567682445,0.5981565354545705,112481.80359677186,,True,,12176,,23.81836862938356,,,0.1,3.0394066967199405,,,,,0.04310954816500079,1.1038059030724434,,,159.44870710714918,,,,
r400_c2000,400,2000,3d,weibull,0.9893439956668494,22.625196136595637,0.10375201288036434,0.01047111325424553,0.10092443475115698,0.06034856707505688,0.7503784024492862,159753.308764481,,True,85.51855443395934,20323,-0.027631494137929424,24.532232711166756,-142.24787426694874,-89.23574388620682,0.1,2.803696647768234,0.9472041480894177,1.1983202262925965,0.13169565838280167,0.10323633989179914,0.02712023304600729,0.22743632825894788,6.077838137653319,150.35210340029718,13.673778807376786,41.63138775557087,2.1367627557313793,6.077838137653319,85.51855443395934
r400_c2000,400,2000,2d,weibull,,0.9094816208326304,,,,0.03398634819098642,0.5981615818259797,112481.80360705423,,True,,12176,,23.818446475891875,,,0.1,3.039406696858862,,,,,0.004740299141585663,0.17607323469962374,,,13.133687613059507,,,,
r400_c2400,400,2400,3d,powerlaw,0.9710977865223128,nan,0.17000835030781875,0.000802694800231013,0.004721502201378027,0.01809990327304857,0.7369307930519016,20214.63804869544,,True,89.72238158584075,20323,-3.5837205433353416,21.32723978180288,157.07720801973278,-90.0850966223418,0.1,0.9973304437389516,0.41736423971643666,0.5384325572255625,0.020094570531140613,0.03137181097210431,0.008519483731759826,0.2550180669550869,1.1638559054144673,3.1328439845612377,39.220145353552866,575.9359612499486,0.29534119292700883,1.3242812046685093,89.72238158584075
r400_c2400,400,2400,2d,powerlaw,,nan,,,,0.030608651218768147,0.8411740657215366,7478.129760388439,,True,,12176,,21.081210990252075,,,0.1,0.783689771769535,,,,,0.005736185859353822,0.14156774779278633,,,41.677415231555514,,,,
r400_c2400,400,2400,3d,weibull,0.9916316953677827,8.316894531004237,0.09152797557868811,0.0030236047877600794,0.03303476088751288,0.03166910060491487,0.847856535323008,19149.697602621774,,False,88.35530968419714,20323,-1.0190843022811304,16.135607857889738,179.9633929260186,89.83098963799465,0.1,0.9707045193159396,1.0845014871264573,1.1794605317698983,0.06684910421119974,0.06893726990617759,0.006824360871168922,0.1494217283192609,3.0920719399835312,248.11106951708516,38.927828163241074,552.5395464702109,230.61045326689975,4.859123167818037,88.35530968419714
r400_c2400,400,2400,2d,weibull,,0.09668442933579229,,,,0.03902512536203525,0.8084422915819514,7470.576278427219,,True,,12176,,24.115701119110604,,,0.1,0.7832938785243004,,,,,0.01210078476794787,0.1009569378616332,,,37.05107924168979,,,,
r400_c2800,400,2800,3d,powerlaw,0.9993095597944824,nan,0.02630047349064811,0.0011294162329860103,0.04294280988468162,0.022120866663071413,0.6426831023843937,19605.90223101244,,True,88.09685873105907,20323,0.49028228530481766,0.9019592872217265,158.65362464886718,-90.78951926709577,0.1,0.9821990454424213,0.0023274118095028217,0.048334694288314745,0.002266241623559872,0.0468940314234453,0.005444461808576066,0.14159731275729126,1.9421920629672218,3.4073067449852217,292.7624471009509,310.4843038017371,1.372468807486691,1.9421920629672218,88.09685873105907
r400_c2800,400,2800,2d,powerlaw,,nan,,,,0.02511539020078132,0.6711994629474775,11402.594007909081,,True,,12176,,179.80912448407324,,,0.1,0.9677195415153301,,,,,0.022435945035415555,0.6445692502023977,,,339.13862642859823,,,,
r400_c2800,400,2800,3d,weibull,0.7783372986076872,0.9405276267839221,0.47152617904792904,0.029432156960391077,0.062418924480117564,0.02821060921438416,0.7030356831488663,19197.36357704864,,True,87.53814644077335,20323,-2.022106117112209,179.48416956652812,155.72535331471786,-91.17408402593821,0.1,0.9719118704932764,0.4316756992060551,0.6901270901054705,0.058803256701744376,0.07767271005500162,0.008432666606783703,0.19525078798047876,5.068657974010908,234.2328203615526,335.83578056301343,541.8403930604009,169.19761665672561,8.073320627315836,87.53814644077335
r400_c2800,400,2800,2d,weibull,,0.40394349562777065,,,,0.026813507768874752,0.6685214131167233,11402.18470037243,,True,,12176,,0.4838276178342613,,,0.1,0.9677021727281905,,,,,0.007965084978294765,0.12452558925354969,,,330.04959441300645,,,,
r400_c3200,400,3200,3d,powerlaw,0.9956789576648997,nan,0.09984928141294015,0.07532165329704892,0.7543534838828341,0.013498317207644031,0.736392510634817,108362.81582093755,,True,13.705701047759561,20323,2.022199206495534,30.419083436659196,-134.077524648144,-17.050403410518985,0.1,2.309118561330884,0.11517415588970185,0.35709240101496753,0.198697178139497,1.2076384023402595,0.021720529167085265,1.3496842255573185,103.67169078338465,18.06927505413811,273.3893570359798,306.5083808343061,255.82400431509194,154.24872241725558,13.705701047759565
r400_c3200,400,3200,2d,powerlaw,,nan,,,,0.007113597100032815,4.27793376873385e-05,106955.31507016793,,True,,12176,,3.2814163321500587,,,0.1,2.9637998109127115,,,,,0.026067273143936708,1.1312208212238999,,,216.4307635563825,,,,
r400_c3200,400,3200,3d,weibull,0.9956732454620902,5.577068267410674,0.0999148386014432,0.07537108106841835,0.7543532284435843,0.01349804217846979,0.7364082650658735,108362.81578850895,,True,13.696912965821937,20323,2.0215425218723873,30.420685092138253,-134.09245880862312,-17.030356392739083,0.1,2.309118560985371,0.021878008665911792,0.19330915739495763,0.13961615271245195,0.7232198827297385,0.006376960294190158,0.2966602859083171,73.00305082998214,17.466510462204873,33.77619455098969,295.2410002894271,164.01109303130465,73.00305083974736,13.696912965821943
r400_c3200,400,3200,2d,weibull,,0.12058922750561812,,,,0.020446551920393973,0.587652648421975,106613.02798144994,,True,,12176,,19.4876700129998,,,0.1,2.959053514026187,,,,,0.0031302100849656734,0.1313446567493941,,,10.29329343340223,,,,
r400_c3600,400,3600,3d,powerlaw,0.9444661900160102,nan,0.37299914111007904,0.29750602985301816,0.7976051338016851,0.04951633375854432,0.6241083224041082,324690.4897543228,,True,52.33905802789479,20323,0.7600375382014839,3.2904880404154557,-164.09604283223888,-43.40849975775688,0.1,3.9970619145743473,0.1325763781351308,0.2058228040505341,0.1098043094120505,0.1477588807760845,0.011552336000828656,0.1567299582141324,14.176204408274053,0.6582273262134551,160.82273488359874,16.25001601194578,38.377615458576926,14.176204408274053,52.33905802789479
r400_c3600,400,3600,2d,powerlaw,,nan,,,,0.019837014708723184,2.7289810133856014e-07,305245.9482813772,,True,,12176,,3.6378025224502917,,,0.1,5.006942849537653,,,,,0.00669910415313794,3.3955026842763436e-06,,,329.6606926976804,,,,
r400_c3600,400,3600,3d,weibull,0.9443933454291331,1.5786107686637942,0.37313189263692575,0.2975641331522497,0.797477082565529,0.04951607807024691,0.6241501831286929,324690.48978079646,,True,52.32710627421185,20323,0.7595211409461207,3.2895699304386774,-164.0852798971081,-43.396380934277346,0.1,3.997061914737298,0.1324628971217806,0.20488635046286807,0.10858179126994996,0.14926531126333056,0.011469298197260155,0.15556734604277153,14.620394311638577,0.6582044834565993,160.73411243010116,16.145783679374063,39.23210844253852,14.620394311638577,52.32710627421185
r400_c3600,400,3600,2d,weibull,,0.8694904044643572,,,,0.04389426040516135,0.5510051483008231,303838.78463782126,,True,,12176,,6.757862159312463,,,0.1,4.9953886803883645,,,,,0.010176545515433686,0.1296010900428575,,,11.64403533093097,,,,
r4400_c3600,4400,3600,3d,powerlaw,0.9434747691583137,nan,0.23775035403062345,1.9116263349037504e-08,8.040477343127419e-08,0.007684375161981023,0.18499362170693215,206085.76150293244,,True,89.99999984779856,17167,-14.89965820301818,156.72703202578006,157.687619400478,-90.00000377054627,0.1,3.4647889854241036,0.5306039084161528,0.6558108201148808,6.651124085083545e-06,1.1942907882888373e-05,0.008343606652315256,0.24372658630942037,0.0003603895192997888,117.40955972078551,8.789026443531107,526.5116147776359,0.001640485163956427,0.0003980392902174651,90.00000015220144
r4400_c3600,4400,3600,2d,powerlaw,,nan,,,,0.020273775249497587,7.00545945906997e-05,164765.70895209402,,True,,12176,,1.440899012018481,,,0.1,3.678587544150804,,,,,0.0568608098723984,0.9876508760932231,,,318.4078162940269,,,,
r4400_c3600,4400,3600,3d,weibull,nan,935.9827134159773,nan,nan,nan,0.049481653223877174,0.6028015623104864,201166.7066720347,,True,90.0,17167,nan,163.23985528280107,179.934751972627,-90.0,0.1,3.4231887756990615,1.8357965681610187e-06,0.0009155021040492726,4.0731222990491414e-13,2.5319136643345733e-10,0.015677800723735293,0.1929739012290112,9.928990962808273e-09,197.8957718110162,16.33728806398649,641.1870961837825,4.536144793133105e-09,9.928990962808273e-09,90.0
r4400_c3600,4400,3600,2d,weibull,,0.9435006606369302,,,,0.04948112371184602,0.6027622864667478,162661.88178139288,,True,,12176,,163.23934112869267,,,0.1,3.655026889844848,,,,,0.015677769918724382,0.19297396615719864,,,16.336789941301628,,,,
r4400_c4000,4400,4000,3d,powerlaw,0.9523787110726314,nan,0.4538408431504068,0.4077598856856151,0.8984644988209666,0.05282538224388277,0.41447675003507245,86954.09525339241,,True,84.67387967818347,17167,0.6829406230050408,17.653168797463557,-162.3470710870132,-179.98889652221942,0.1,2.250597420455238,0.37708909442664995,0.7380674482188069,0.6212337930728928,1.1970289414047255,0.058997473110181685,0.41470036043197855,18.252425446120377,2.7435857467199916,12.70763036363341,7.888253743320881,556.2177334023592,18.252425446120377,84.67387967818347
