chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2000_c3200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9856799259698851,0.019524698906117362,1.3869383447765289,0.3555414595240482,0.20358493015845266,0.05760003084353878,0.8148643110005321,0.11103965953497573,0.16589409384365897,0.039004484331090966,0.8156838149224596,0.05880136359579372,4
r2000_c3200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9937016512064544,0.008132373225053434,1.8422760383829067,0.4446853510511929,0.11540475846351182,0.05728985600062216,0.7283062451279633,0.19510726931335864,0.08405000630645983,0.060322705662973104,0.5819681192562862,0.0502708228788878,4
r2000_c3200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9929835945722796,0.05507834791161068,1.7171563564305,1.2351860988381593,0.10126296497102401,0.15849357705696646,0.5639000972744272,0.16925270296253417,0.05710219579745736,0.05086799565396109,0.4284031620282174,0.046222978414122866,4
r2000_c3200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9662355855903458,0.20346900805263513,0.33624210815766853,1.221349574729275,0.1904000178458491,0.3607465104744311,0.2664986889930462,0.10442825222947058,0.050741355140171376,0.1095556332530952,0.3019996785428437,0.12498547663298079,4
r2000_c3200,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.8508929241267148,0.2865650636914351,-0.3934154006490034,2.234558160195107,0.39860631826178267,0.4783524637108168,0.2689589748547764,0.17539255146964733,0.1072087467303258,0.1715343076479333,0.38266097912752295,0.19500545225479454,4
r2000_c3600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9683049583031449,0.03477440845836339,0.4425666685366858,0.1920810668380131,0.18570309501200832,0.0986290056699127,0.28908356642306515,0.09611284750587266,0.05368371300187269,0.05580241661519574,0.8888496787579752,0.13913293646977856,3
r2000_c3600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,False,0.9999970579487382,nan,5.3276660600193795,nan,0.001856249899032176,nan,0.38230714467742244,nan,0.0007096575987067449,nan,0.6600259929065264,nan,1
r2000_c3600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,False,0.9999995705211114,nan,6.4097836181716445,nan,0.0007316665865426239,nan,0.4446792636800361,nan,0.00032535695896305936,nan,0.4871533603198401,nan,1
r2000_c3600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,False,0.9999402160090568,0.23010033693899326,2.744371392333159,1.2703344020112008,0.007789394488820292,0.36044332254281414,0.12116273021922516,0.18534272885684647,0.0009437843030200523,0.13126794730746635,0.2794676527430249,0.1227902728494976,3
r2000_c3600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.5382700486098447,0.2491748783609454,-2.763954958649099,1.0071628328971136,0.6798433119688555,0.35068329968371437,0.042858645617490185,0.12121032615051008,0.029137163583094,0.1694258763463644,0.28605126021155397,0.17923362963640807,2
r2000_c4000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,False,0.9397172744732992,nan,0.32108162882496405,nan,0.2621375981210509,nan,0.3613876404164183,nan,0.0947332880493939,nan,0.6785652260104013,nan,0
