chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2800_c2400,2,0.07625551053335333,0.07625551053335333,0.5064044383003448,0.4766359756795011,0.14652981543579233,0.16204568756808824,170.758223245186,172.22603014390793,0.34899870592645227,0.7458540726933991,True,True,True,0.02976846262084365
r2800_c2400,3,0.15214974647591237,0.15214974647591237,0.3315587089485686,0.3269504574462832,0.3964642263177705,0.40317442478189325,172.6262445418623,174.40275791748493,0.14005526464289872,0.543739149038146,True,True,True,0.004608251502285388
r2800_c2400,4,0.26240258229115665,0.2760041632626885,0.3107094923340462,0.3385877612433293,0.5102513431617319,0.5149113039845954,172.74082396288352,172.7507625278917,0.18469053510757824,0.563982337893118,True,True,True,-0.027878268909283077
r2800_c2800,0,0.01915451822365661,0.01915451822365661,0.5214011906865981,0.5092220157687479,0.0385707775045343,0.03848950036803092,152.7624391985435,152.770946222662,0.3669347774089138,0.5928063803431215,True,True,True,0.012179174917850144
r2800_c2800,1,0.03821828837304667,0.03821828837304667,0.4233208323139253,0.4310988801947474,0.08936805361443213,0.08517701731980995,150.11302607259177,150.38801920381994,0.4013933492315987,0.5008316510248787,True,True,True,-0.007778047880822092
r2800_c2800,2,0.07625551053335333,0.07625551053335333,0.38150628097465883,0.409529615296182,0.19203302748178455,0.1761578808071699,143.27255647284164,143.7334259740942,0.42317055867300557,0.42530845378346266,True,True,True,-0.028023334321523152
r2800_c2800,3,0.15214974647591237,0.15214974647591237,0.3889892546845586,0.40291698130364995,0.3495085507147192,0.3365939358194535,119.76536537241975,122.01370493668588,0.3680089086001041,0.3336303764528121,True,True,True,-0.013927726619091363
r2800_c2800,4,0.26240258229115665,0.2760041632626885,0.39392203394419334,0.3966899506484984,0.45595303451414415,0.4585349613492354,111.3064588177916,112.40902115707078,0.5393012318155032,0.34591562394541026,True,True,True,-0.00276791670430504
r2800_c3200,0,0.01915451822365661,0.01915451822365661,0.43083396328556767,0.4200396452192739,0.04360139934902256,0.04618852678763216,160.3008374483686,160.78040680422026,0.3436380790980806,0.5785018991450922,True,True,True,0.010794318066293773
r2800_c3200,1,0.03821828837304667,0.03821828837304667,0.3374004986325237,0.32131590293799717,0.10763201884460318,0.11211632304171032,159.32301368055442,160.18496714350954,0.18544947155270283,0.46838982450690037,True,True,True,0.016084595694526527
r2800_c3200,2,0.07625551053335333,0.07625551053335333,0.21099599763725724,0.21220905999060116,0.33682201859916416,0.33267591860259643,158.7052190847069,160.86793692149288,0.029552760656663044,0.2958038710202934,True,True,True,-0.0012130623533439244
r2800_c3200,3,0.15214974647591237,0.15214974647591237,0.13176936315259674,0.20955777253060967,0.9513287373437063,0.6035950603719533,155.44233156372582,160.48174221101985,0.03572113651812225,0.25639045711179925,True,True,True,-0.07778840937801293
r2800_c3200,4,0.26240258229115665,0.2760041632626885,0.1674836384521733,0.33337371443367353,0.9644058441808311,0.5401347342803019,153.33220254358338,159.27523148878606,0.04313742259354749,0.3778527979667877,True,True,True,-0.16589007598150024
r2800_c3600,0,0.01915451822365661,0.01915451822365661,0.5999004052123259,0.5884877984781236,0.0357956633574058,0.038849331153935525,166.05477128788203,166.3774643775396,0.32240347717964746,0.8613875886180274,True,True,True,0.011412606734202302
r2800_c3600,1,0.03821828837304667,0.03821828837304667,0.5453070658868544,0.5244550668389972,0.07742728044249836,0.08586255975698895,165.60571577737636,167.3393141257133,0.17781375404128413,0.8865219973835633,True,True,True,0.020851999047857173
r2800_c3600,2,0.07625551053335333,0.07625551053335333,0.5575097682788497,0.4978821422136343,0.1518767958041501,0.17524760676326873,168.87049845067799,173.56023329527937,0.06736786315291483,0.895479166506077,True,True,True,0.05962762606521538
r2800_c3600,3,0.15214974647591237,0.15214974647591237,0.45839251074913656,0.4502765157241363,0.33865717657764255,0.33216865720047484,4.6711350802534595,4.775441891326986,0.013059864078987448,0.6888797522810178,True,False,False,0.008115995025000267
r2800_c3600,4,0.26240258229115665,0.2760041632626885,0.028204074849082234,0.29521760583056983,6.392987818793092,0.5736501068104856,4.996825526236878,12.291564817419982,0.02381748282130667,0.4226499174562135,True,True,True,-0.2670135309814876
r2800_c400,0,0.01915451822365661,0.01915451822365661,0.36559742766394665,0.3595327719867036,0.04916516443913316,0.0530099107562923,164.34245219707321,164.23244243266015,0.4237440219449978,0.49078365820324005,True,True,True,0.006064655677243069
r2800_c400,1,0.03821828837304667,0.03821828837304667,0.27187407191958374,0.2589115398929615,0.1282570849879818,0.15007392486059362,163.02692486433654,162.64544970454156,0.17825236627695865,0.4600123655132993,True,True,True,0.012962532026622231
r2800_c400,2,0.07625551053335333,0.07625551053335333,0.14088693425886237,0.1412374248790936,0.48673343843454725,0.5051161706359583,162.65138667754357,162.51643821566012,0.027025392538136635,0.40241175232367143,True,True,True,-0.00035049062023123634
r2800_c400,3,0.15214974647591237,0.15214974647591237,0.007466240782212794,0.019034099467700377,13.990785459484924,7.9098707843716625,162.40039337481497,162.35709435348735,0.0005295367152568422,0.4920485332605875,False,False,False,-0.011567858685487584
