row,col,chunk,central_ok,converged,a1,a2a1,a3a2,alpha,beta,s2_noise,var_inf,rms,se_a2a1,se_a3a2,se_a1,n_ok,floor_frac,degen
3600,1200,r3600_c1200,True,True,3.992175013971642,0.0788140278308432,1.0201656900684477e-05,0.33445224187204936,9.999999862692638,0.2765369721925915,0.08582630416974105,1.7406279304189158,0.4152402501059496,0.006526458629986004,652.3967814002261,4,3.222053831488266,True
3600,1600,r3600_c1600,True,True,4.057171584460719,0.49291717795224477,4.658657041369179e-07,0.031188198986726253,1.1496456018256875,0.00626307514897099,0.3191928508428973,1.89249041158763,0.20308600296070953,0.0015292843538086804,47.671228455434346,4,0.019621602214560867,False
3600,2000,r3600_c2000,True,True,10.010577717783336,0.028285039032980026,0.6820655773026391,1.5697358001145583,1.0000338307069032,0.30756252371161996,0.035299773695211555,3.6478057815481937,0.053540792880748624,0.6129929541058355,368.639702236738,4,8.712875225977472,True
3600,2400,r3600_c2400,True,True,0.4018896491528661,0.5118250975126772,0.5956089231318396,13.74118212876571,9.989841691623134,0.24819436897243505,0.011953238441270522,1.082881439322409,0.6044568230703005,0.332812242965079,2.6717963129670528,4,20.763776293084156,True
3600,2800,r3600_c2800,True,True,11.421716229335269,0.18333318676180338,0.05846545248182974,3453.364690528567,9.04502481427796,0.2505863174719269,0.022548810233946462,0.747816989379374,0.1424952153607368,0.33115346505429644,2.376151814607657,4,11.113061614873043,True
3600,3200,r3600_c3200,True,True,1.2473214554653744,0.603274411450452,0.41671193487792274,1.2492266420698184,9.30127603605614,0.2782657652205758,0.1736672976284745,0.46317421678863435,0.25313278411273643,0.15173354974370898,0.171933744504361,4,1.6022922508753963,True
3600,3600,r3600_c3600,True,True,2.0211558494304533,0.7229787029727703,0.649903943484548,0.822190632841017,7.401891653597797,0.28907949791691523,0.4063612817796748,0.8829785522690645,0.18210354472500603,0.07279429590319461,2.1901828625412136,4,0.7113854367494868,False
3600,4000,r3600_c4000,True,True,1.5748647839961232,0.5714644109285653,0.4799124349118363,0.9945988859029524,5.020033188016443,0.2959306218386577,0.5813076088747392,0.9548749460359988,0.018993761825721392,0.028483647424687054,2.164840279830328,4,0.5090774958399438,False
3600,4400,r3600_c4400,True,True,2.7704922111394965,0.7688282977952586,0.5251085954456494,0.8001568706271727,9.999999999999998,0.2782207846783254,1.058783846887365,1.0124265136583854,0.23558800109550118,0.14411295078138855,1.6679504519146462,4,0.26277392264364885,False
3600,4800,r3600_c4800,True,True,0.6921715108662891,0.6099312508499843,0.40437141240278607,0.814242497146118,9.999984251739788,0.30006961897205614,0.30128586300956345,1.2608824338697553,0.19847194721396663,0.15595703155183635,0.2903344948754697,4,0.9959631559696889,False
3600,5200,r3600_c5200,True,True,1.288852193759317,0.5237264038727397,0.4233208159026766,1.058272448297545,9.999999999996534,0.3690165269231683,0.680238978649567,1.997238015360718,0.3539441045182366,0.2707046755979708,1.2155325547629048,4,0.5424807141392458,False
3600,800,r3600_c800,True,True,3.328553252862738,0.03851775295173257,8.430599387883317e-05,0.34727715469429304,1.3904462749541397,0.2641497311305086,0.2564403734255527,0.8212121959918862,0.5137054739165345,0.48095013473376885,71.10579983726697,4,1.0300629639630206,True
4000,2400,r4000_c2400,True,True,1.4688727295514303,0.4369616661651066,0.42003650011732785,0.8694610382737779,9.999999999999998,0.3180049092297428,0.2153113170947482,1.537899113141044,0.2635311513469348,0.29317559714719077,2.9188938621691163,4,1.4769539916464494,True
4000,2800,r4000_c2800,True,True,5.591504287077123,0.31327122335409363,0.5049686356218521,1.404464289464078,9.999999999999998,0.4023752557885665,1.2846337239923449,2.2641405913907904,0.3509694817107342,0.11213461567471396,9.607583602786768,4,0.31322177541632423,False
4000,3200,r4000_c3200,True,True,11.589985303772782,0.10841343172868745,0.35831314790143143,1.439811284202855,2.944604480329479,0.36414280158401535,0.9734688628399183,1.4165098093419262,0.5833712920100159,0.21107972532120714,7.496355701585603,4,0.37406723058577857,False
4000,3600,r4000_c3600,True,True,10.566644178073176,0.08531459215810443,0.20313618744601927,1.1227219978503806,7.930689766557092,0.2863208339154075,0.1198769117736366,1.4034207379104764,0.04629919284568649,0.2051456472232606,1.4354075842717156,4,2.3884568736310685,True
4000,4000,r4000_c4000,True,True,7.536801500585432,0.24505544208665406,0.6734712046186899,0.5520185895438191,9.99999997667621,0.2973958846840477,0.2356919248675246,0.9281351977012045,0.38965571943117855,0.1585042863300501,8.771702781332849,4,1.2617992103514155,True
4000,4400,r4000_c4400,True,True,3.371770809873521,0.583040797793236,0.5873501446911582,1.0238311333092047,9.999999352026268,0.3461016974400349,0.2924580736621531,0.7693239879902611,0.3356372610583482,0.24524556645052978,5.331752541569031,4,1.183423295880184,True
