chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2400_c1600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.809516639034227,0.09398157630975601,-0.7200482989321451,0.10200547954494488,0.4449741500890104,0.10457667354309245,0.21658171048173486,0.05372495648143171,0.0963732625464341,0.05030410918882765,0.5664714011498277,0.04228645285017324,4
r2400_c1600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9156223198821548,0.3593894134254864,-0.8872781240085024,0.5080505010658429,0.2924259783398324,0.3655512037137332,0.12041371581697158,0.07632344809160599,0.03521209865331247,0.08187266903474229,0.39559052095631175,0.09243976468029365,4
r2400_c1600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9549222990182061,0.4721541232689933,-0.7186464448661594,0.6511346779208508,0.2134206143681933,0.46482590099755655,0.10402367203890707,0.12389694884496033,0.022200795995378993,0.10867643122678088,0.35053057415332556,0.15391192050541141,4
r2400_c2000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8788250731597178,0.05032582844462264,0.3861804778152864,0.2430952702367247,0.4352983994219417,0.03964086105088291,0.6404763839680843,0.12562134902706715,0.27879834480886,0.0520848701033394,0.6799120717962333,0.10055361242909144,4
r2400_c2000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9133795506618433,0.04675205273179239,0.38421120689765953,0.3953746689819605,0.3328669617987331,0.07055921753643143,0.4888003397531552,0.15757760866251452,0.16270548401982127,0.06472569836641075,0.5479516444477989,0.051158410184013764,4
r2400_c2000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9135479562957033,0.036089728112885036,0.2723949946869757,0.3220866289099205,0.32131238674030427,0.08352893325401532,0.421917084292623,0.18145985729593314,0.13556718536057283,0.09626402061703809,0.52018761271139,0.08021201422909245,4
r2400_c2000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9189642677406974,0.34153285378345755,0.1482429691299747,1.1570061365884323,0.30224363167212726,0.4499891892856047,0.3505405489535451,0.21148084581498797,0.10594864856406058,0.22575847878098934,0.48126812637847427,0.06302590522838918,4
r2400_c2000,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9098230198833714,0.27840350056465824,-0.15450471955079426,2.427402162622646,0.31045462483004044,0.4827678825305408,0.2660097694414551,0.17975279352233423,0.0825839631730725,0.20614425008208165,0.4299654579320109,0.10683061058012595,4
r2400_c2400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9435476519876256,0.052026539586656026,0.6235947187449131,0.2715897872389947,0.27359223591191684,0.10951266890980518,0.5104198011199327,0.09903993133835794,0.13964689464211827,0.07668463170902073,0.6100040804318883,0.08378951426120262,4
r2400_c2400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9525804303392518,0.05773082448290562,0.6784174858955918,0.6059829021245929,0.24766942777274067,0.09902739108752306,0.4880961379077956,0.13391569231465403,0.12088649117370845,0.025172718629785953,0.5279401543258306,0.06630709217804655,4
r2400_c2400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9881530143079965,0.029045131587012083,1.4493494474653654,0.787409795790894,0.13068297024251596,0.08728947865191454,0.5567541516618041,0.20081344978332882,0.07275828623401676,0.04971030719448371,0.40283150242014715,0.06097200335123812,4
