chunk,band,r_lo,r_hi,r_mid,fit_success,usable,b2,rms_resid,n_fit,b2b1,se_b2b1,b1,se_b1,pa2d,se_pa2d,alpha,se_alpha,n_ok_jk
r2800_c2400,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,1.049627850984822,1.5964281182991935,164355,0.3107001053885798,0.27193041414485186,3.3782668006246594,2.002557850962904,172.74102921037078,128.63004647897174,0.3230853062197471,0.26989609588608293,4
r2800_c2800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.03597699546652121,2.445908582863912,2050,0.5205739492291561,0.09004206686121187,0.06911024940797444,0.013748388117675748,152.80804678512584,1.1940173784905859,0.8239827182677689,0.03900447889571781,4
r2800_c2800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.09475517736783536,1.8003859602977452,8360,0.4235709680425766,0.0894167270121356,0.22370555235577602,0.5200764798398808,150.266273695737,1.368611707548788,0.6866443287171008,0.060983739697253715,4
r2800_c2800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.0984480742431735,1.5393576539891514,33460,0.38475246104649946,0.10808065975917965,0.255873799937242,0.11134132462328798,145.21651428604488,7.579237791694489,0.5890058983536435,0.06027386447225148,4
r2800_c2800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.8214909111614693,1.4775319258909376,132360,0.38899316577780224,0.09639095582960248,2.1118389304317886,1.967166492662722,119.76371761642363,21.45883813162277,0.3934279294614653,0.06686916787898593,4
r2800_c2800,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,False,4.620573302792387e-06,2.0826010842746143,164355,5.670985701679995e-07,0.052639257506918,8.147742819072123,0.4763262264048518,179.71305075573582,5.707355866851337,0.0010000000004682453,0.0686373677551359,2
r2800_c3200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.033502121809129405,3.1921753296342454,2050,0.4316001925805863,0.0264781730822789,0.07762304647923449,0.00580834716250337,160.31806392095064,3.9810306301959515,0.8011154274734147,0.028267143266776977,4
r2800_c3200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.04744013366409228,2.259294591682076,8360,0.3511056254983678,0.019083517621063188,0.13511641574171476,0.01839959555199439,159.4151279711463,4.623498892057511,0.6835687223137796,0.031329725318699875,4
r2800_c3200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.0725294753782735,1.6180757518223943,33460,0.25944977993094026,0.026200160243138204,0.27955111543197003,0.10425055465842775,158.89160260655754,5.752019843394279,0.4292859251182802,0.15277942659771623,4
r2800_c3200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.04306132740323604,1.2885909845560855,132360,0.23556843868113564,0.05852003312382826,0.18279752433866428,0.30212784886809385,157.16833299664324,9.836967322647663,0.5490638773519246,0.1850126669111919,4
r2800_c3200,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.17977292987064689,1.1701459867778439,164355,0.30826331396271883,0.04013027607284329,0.5831797743288665,4.000670072070701,151.87930117078704,14.284981692066552,0.18474359202318358,0.0694691063091513,4
