chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2400_c2000,3,0.15214974647591237,0.15214974647591237,0.2214635802690283,0.17625287761387376,1.1624991168913659,1.5216663763955856,11.938369904874076,12.100989892082897,0.3092505051641593,0.35202342001251946,True,True,True,0.04521070265515453
r2400_c2000,4,0.26240258229115665,0.2760041632626885,0.2043467753948568,0.13757159801526914,1.302781141670489,2.176629518758796,13.320555100999625,13.521287266197286,0.3361486763705049,0.2732856964684925,True,True,True,0.06677517737958766
r2400_c2400,0,0.01915451822365661,0.01915451822365661,0.8497204072345443,0.85513588262004,0.04308108014594316,0.3047638570842182,171.7610707486754,171.2307272476842,0.22189914496697963,0.5029336510373855,True,True,True,-0.005415475385495694
r2400_c2400,1,0.03821828837304667,0.03821828837304667,0.8780345821803,0.8734228623411071,0.11460953193686799,0.14537914056013546,163.98215843644581,160.81257397771176,0.26778997186935594,0.47874718477805767,True,True,True,0.0046117198391928405
r2400_c2400,2,0.07625551053335333,0.07625551053335333,0.8243377652489365,0.802958720158149,0.6243290462017198,0.18414438258170535,170.26048744867634,166.1257065515213,0.23489870042375405,0.4939122254883305,True,True,True,0.021379045090787585
r2400_c2400,3,0.15214974647591237,0.15214974647591237,0.5374110444913139,0.4001215688949646,1.6008913359189592,2.4499930174065714,162.20720263330676,161.83700691825644,0.169343864936953,0.5580654464880989,True,True,True,0.13728947559634935
r2400_c2400,4,0.26240258229115665,0.2760041632626885,0.3476211809364365,0.33044516597508966,3.1023287945035953,3.7762934032526667,156.32719994915715,156.72790608939175,0.3273620313265592,0.4431487741885162,True,True,True,0.017176014961346853
r2400_c2800,0,0.01915451822365661,0.01915451822365661,0.503565282848187,0.4980063606187271,0.06935562175681322,0.06252646243737732,159.04475839644726,158.80761213453772,0.39130531609819336,0.7841586972225051,True,True,True,0.005558922229459917
r2400_c2800,1,0.03821828837304667,0.03821828837304667,0.4628106710295987,0.46512362184324024,0.10601977980495016,0.13348153761309986,158.03116934233725,157.23604535645183,0.23643074651176857,0.740696641148989,True,True,True,-0.0023129508136415233
r2400_c2800,2,0.07625551053335333,0.07625551053335333,0.4433180721867565,0.4620154976107692,0.1252319665027203,0.08164536015000902,155.18099630480626,154.27211818204879,0.22398352059642943,0.6519139214012669,True,True,True,-0.018697425424012704
r2400_c2800,3,0.15214974647591237,0.15214974647591237,0.4000144638647551,0.5186059519403738,0.08944090042350425,3.4470420830349755,153.17032625443417,172.89830938667606,0.34931806159978107,0.42983768403841544,True,True,True,-0.11859148807561876
r2400_c2800,4,0.26240258229115665,0.2760041632626885,0.30506546529313733,0.5503633755776349,3.8379349109190164,5.350129125471501,15.26547312217483,11.687056608308891,0.5671252642708898,0.3727162051011852,True,True,True,-0.2452979102844976
r2400_c3200,0,0.01915451822365661,0.01915451822365661,0.2824277759329363,0.28361062150703353,0.11543289213621917,0.11411720014974412,174.64178914058186,174.5696759750313,0.375146466372671,0.6197685885916407,True,True,True,-0.0011828455740972577
r2400_c3200,1,0.03821828837304667,0.03821828837304667,0.23332612157557625,0.2451790965461058,0.22325789645116983,0.2161702558197266,174.27765853654716,173.73691641977524,0.29667864883126066,0.6331839545194641,True,True,True,-0.011852974970529562
r2400_c3200,2,0.07625551053335333,0.07625551053335333,0.21806145817016148,0.21207470070899448,0.2701367983131621,0.3022284825896562,173.77810009976375,172.690586386088,0.23267991861139514,0.6450220527324968,True,True,True,0.005986757461167003
r2400_c3200,3,0.15214974647591237,0.15214974647591237,0.2049269762432751,0.152989238302141,0.28035648228344173,0.6075452455333193,173.29311285266053,172.599958520346,0.23783763985353648,0.2497764159964114,True,True,True,0.0519377379411341
r2400_c3200,4,0.26240258229115665,0.2760041632626885,0.17941658133614038,0.21355943415959058,0.21206584014892346,0.4004731683910173,172.66100086894238,173.37946870171046,0.3868231351327951,0.2886841939372676,True,True,True,-0.0341428528234502
r2400_c3600,0,0.01915451822365661,0.01915451822365661,0.236803112644435,0.23846639226405622,0.12080814141531264,0.09513999690162898,7.689995287638079,7.650244974159962,2.8861940709331125e-05,8.826618200099947e-98,True,False,False,-0.001663279619621233
r2400_c3600,1,0.03821828837304667,0.03821828837304667,0.1818503565861582,0.1839163845441756,0.17603595805068048,0.1661097283878067,8.275445607991498,8.235229077114722,0.00996676027160642,0.0005305602681228505,True,False,False,-0.0020660279580174135
r2400_c3600,2,0.07625551053335333,0.07625551053335333,0.14429036524446315,0.14567315417635268,0.22652916022399655,0.2580966426308635,8.708405014406432,8.65148578878834,0.07836631940426468,0.00042758506703010447,True,False,False,-0.0013827889318895337
r2400_c3600,3,0.15214974647591237,0.15214974647591237,0.12542886257541183,0.13185390980858536,0.37392404732681844,0.5895782448007426,9.516362631528352,9.30196129919081,0.13387731708543002,0.9710145033015037,True,True,True,-0.006425047233173525
