chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2400_c3600,2,0.07625551053335333,0.07625551053335333,0.07494693614509977,0.05090047802372145,0.7505822361930826,1.4418853151346023,8.594341509148807,8.362173710003395,0.0830597932334286,0.5782739938915098,True,True,True,0.024046458121378324
r2400_c3600,3,0.15214974647591237,0.15214974647591237,0.039474562374296536,0.09186488287690026,3.1202089020997086,1.3342882129885831,9.630705471596594,8.943568533864058,0.4054250299255973,0.09052329467517599,True,True,True,-0.05239032050260372
r2400_c3600,4,0.26240258229115665,0.2760041632626885,0.0319678713758984,0.5172692970630556,5.064939088966811,0.3775640037428426,10.867479336960116,18.054290162259548,0.11642738212577382,0.5110075644355798,True,True,True,-0.4853014256871572
r2400_c4000,0,0.01915451822365661,0.01915451822365661,0.16849173084262167,0.16421085562409965,0.10127827049426706,0.11837412205708371,14.377323161045245,14.388978667272179,0.18897079294973002,0.8636592187443557,True,True,True,0.004280875218522023
r2400_c4000,1,0.03821828837304667,0.03821828837304667,0.09810994939980897,0.09140000895688553,0.3116553037195217,0.39275089972113847,14.374954855388546,14.418609983502227,0.0961449225735606,0.9248117500116785,True,True,True,0.006709940442923432
r2400_c4000,2,0.07625551053335333,0.07625551053335333,0.042196822760176375,0.033050342869854706,0.9630448105956132,2.1995419246797825,14.199783840980604,14.322742140658685,0.02816461934542209,0.6481807125976988,True,True,True,0.00914647989032167
r2400_c4000,3,0.15214974647591237,0.15214974647591237,0.023141346609243798,0.0032027215685940464,2.340573649558453,41.189754531924606,13.959721881444535,14.04938436201068,0.0007967862442756371,0.19971142246747406,True,False,False,0.019938625040649752
r2400_c4000,4,0.26240258229115665,0.2760041632626885,0.017655348281658885,0.004324454047258603,2.76189688100987,43.55173832368339,13.928842734093317,13.270693805640029,0.6946078223242194,0.0004603544321826087,False,False,False,0.013330894234400282
r2400_c4400,0,0.01915451822365661,0.01915451822365661,0.19164640072108519,0.1714279724073976,0.07372785018168616,0.11674691713979383,12.746888247670766,12.743299931403977,0.17177851054269247,0.4634790344137889,True,False,False,0.020218428313687586
r2400_c4400,1,0.03821828837304667,0.03821828837304667,0.14216365380188498,0.12500374822032748,0.17969580604921823,0.4115524153732612,12.909218666953231,12.907098308256751,0.12287771369998855,0.42341425425595497,True,True,True,0.0171599055815575
r2400_c4400,2,0.07625551053335333,0.07625551053335333,0.08378665295328144,0.010153805327369196,0.5686952564532609,45.65545539931328,12.542446324696147,12.639011017176532,0.011426828225457408,0.12605676651849856,True,False,False,0.07363284762591224
r2400_c4400,3,0.15214974647591237,0.15214974647591237,0.04949412100504773,0.009734029469596494,1.8786238217797964,35.862294625297885,11.640786413209666,11.883583454357776,0.012173384968356184,0.5119855241035013,True,False,False,0.039760091535451236
